timestamp,BZN|NO1 > BZN|NO1A [MW],BZN|NO1 > BZN|NO2 [MW],BZN|NO1 > BZN|NO3 [MW],BZN|NO1 > BZN|NO5 [MW],BZN|NO1 > BZN|SE3 [MW],BZN|NO1A > BZN|NO1 [MW],BZN|NO2 > BZN|NO1 [MW],BZN|NO3 > BZN|NO1 [MW],BZN|NO5 > BZN|NO1 [MW],BZN|SE3 > BZN|NO1 [MW]
09.03.2025 17:30 - 09.03.2025 17:45,0.0,0.0,0.0,0.0,0.0,0.0,855.0,313.0,2346.0,0.0
09.03.2025 17:45 - 09.03.2025 18:00,0.0,0.0,0.0,0.0,0.0,0.0,890.0,313.0,2400.0,0.0
09.03.2025 18:00 - 09.03.2025 18:15,0.0,0.0,0.0,0.0,0.0,0.0,1042.0,304.0,2433.0,0.0
09.03.2025 18:00 - 09.03.2025 19:00,0.0,0.0,0.0,0.0,1334.0,0.0,0.0,0.0,0.0,0.0
09.03.2025 18:15 - 09.03.2025 18:30,0.0,0.0,0.0,0.0,0.0,0.0,1094.0,307.0,2416.0,0.0
09.03.2025 18:30 - 09.03.2025 18:45,0.0,0.0,0.0,0.0,0.0,0.0,1079.0,308.0,2433.0,0.0
09.03.2025 18:45 - 09.03.2025 19:00,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,316.0,2413.0,0.0
09.03.2025 19:00 - 09.03.2025 19:15,0.0,0.0,0.0,0.0,0.0,0.0,1033.0,316.0,2430.0,0.0
09.03.2025 19:00 - 09.03.2025 20:00,0.0,0.0,0.0,0.0,1231.0,0.0,0.0,0.0,0.0,0.0
09.03.2025 19:15 - 09.03.2025 19:30,0.0,0.0,0.0,0.0,0.0,0.0,1029.0,319.0,2366.0,0.0
09.03.2025 19:30 - 09.03.2025 19:45,0.0,0.0,0.0,0.0,0.0,0.0,1011.0,312.0,2298.0,0.0
09.03.2025 19:45 - 09.03.2025 20:00,0.0,0.0,0.0,0.0,0.0,0.0,1006.0,314.0,2237.0,0.0
09.03.2025 20:00 - 09.03.2025 20:15,0.0,0.0,0.0,0.0,0.0,0.0,614.0,355.0,2359.0,0.0
09.03.2025 20:00 - 09.03.2025 21:00,0.0,0.0,0.0,0.0,960.0,0.0,0.0,0.0,0.0,0.0
09.03.2025 20:15 - 09.03.2025 20:30,0.0,0.0,0.0,0.0,0.0,0.0,547.0,345.0,2370.0,0.0
09.03.2025 20:30 - 09.03.2025 20:45,0.0,0.0,0.0,0.0,0.0,0.0,569.0,315.0,2415.0,0.0
09.03.2025 20:45 - 09.03.2025 21:00,0.0,0.0,0.0,0.0,0.0,0.0,584.0,317.0,2400.0,0.0
09.03.2025 21:00 - 09.03.2025 21:15,0.0,0.0,0.0,0.0,0.0,0.0,385.0,314.0,2430.0,0.0
09.03.2025 21:00 - 09.03.2025 22:00,0.0,0.0,0.0,0.0,864.0,0.0,0.0,0.0,0.0,0.0
09.03.2025 21:15 - 09.03.2025 21:30,0.0,0.0,0.0,0.0,0.0,0.0,369.0,306.0,2460.0,0.0
09.03.2025 21:30 - 09.03.2025 21:45,0.0,0.0,0.0,0.0,0.0,0.0,297.0,334.0,2338.0,0.0
09.03.2025 21:45 - 09.03.2025 22:00,0.0,0.0,0.0,0.0,0.0,0.0,320.0,341.0,2244.0,0.0
09.03.2025 22:00 - 09.03.2025 22:15,0.0,0.0,0.0,0.0,0.0,0.0,119.0,339.0,2263.0,0.0
09.03.2025 22:00 - 09.03.2025 23:00,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0
09.03.2025 22:15 - 09.03.2025 22:30,0.0,0.0,0.0,0.0,0.0,0.0,127.0,306.0,2238.0,0.0
09.03.2025 22:30 - 09.03.2025 22:45,0.0,0.0,0.0,0.0,0.0,0.0,139.0,280.0,2293.0,0.0
09.03.2025 22:45 - 09.03.2025 23:00,0.0,0.0,0.0,0.0,0.0,0.0,61.0,290.0,2221.0,0.0
09.03.2025 23:00 - 09.03.2025 23:15,0.0,169.0,0.0,0.0,0.0,0.0,0.0,324.0,2229.0,0.0
09.03.2025 23:00 - 10.03.2025 00:00,0.0,0.0,0.0,0.0,460.0,0.0,0.0,0.0,0.0,0.0
09.03.2025 23:15 - 09.03.2025 23:30,0.0,211.0,0.0,0.0,0.0,0.0,0.0,310.0,2163.0,0.0
09.03.2025 23:30 - 09.03.2025 23:45,0.0,242.0,0.0,0.0,0.0,0.0,0.0,321.0,2144.0,0.0
09.03.2025 23:45 - 10.03.2025 00:00,0.0,267.0,0.0,0.0,0.0,0.0,0.0,329.0,2078.0,0.0
10.03.2025 00:00 - 10.03.2025 00:15,0.0,73.0,0.0,0.0,0.0,0.0,0.0,341.0,2108.0,0.0
10.03.2025 00:00 - 10.03.2025 01:00,0.0,0.0,0.0,0.0,505.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 00:15 - 10.03.2025 00:30,0.0,25.0,0.0,0.0,0.0,0.0,0.0,311.0,2092.0,0.0
10.03.2025 00:30 - 10.03.2025 00:45,0.0,72.0,0.0,0.0,0.0,0.0,0.0,349.0,2071.0,0.0
10.03.2025 00:45 - 10.03.2025 01:00,0.0,63.0,0.0,0.0,0.0,0.0,0.0,352.0,2013.0,0.0
10.03.2025 01:00 - 10.03.2025 01:15,0.0,83.0,0.0,0.0,0.0,0.0,0.0,370.0,2009.0,0.0
10.03.2025 01:00 - 10.03.2025 02:00,0.0,0.0,0.0,0.0,355.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 01:15 - 10.03.2025 01:30,0.0,94.0,0.0,0.0,0.0,0.0,0.0,342.0,1969.0,0.0
10.03.2025 01:30 - 10.03.2025 01:45,0.0,95.0,0.0,0.0,0.0,0.0,0.0,346.0,1982.0,0.0
10.03.2025 01:45 - 10.03.2025 02:00,0.0,111.0,0.0,0.0,0.0,0.0,0.0,347.0,1914.0,0.0
10.03.2025 02:00 - 10.03.2025 02:15,0.0,203.0,0.0,0.0,0.0,0.0,0.0,386.0,1848.0,0.0
10.03.2025 02:00 - 10.03.2025 03:00,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 02:15 - 10.03.2025 02:30,0.0,206.0,0.0,0.0,0.0,0.0,0.0,388.0,1841.0,0.0
10.03.2025 02:30 - 10.03.2025 02:45,0.0,218.0,0.0,0.0,0.0,0.0,0.0,377.0,1800.0,0.0
10.03.2025 02:45 - 10.03.2025 03:00,0.0,198.0,0.0,0.0,0.0,0.0,0.0,355.0,1800.0,0.0
10.03.2025 03:00 - 10.03.2025 03:15,0.0,66.0,0.0,0.0,0.0,0.0,0.0,348.0,1798.0,0.0
10.03.2025 03:00 - 10.03.2025 04:00,0.0,0.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 03:15 - 10.03.2025 03:30,0.0,78.0,0.0,0.0,0.0,0.0,0.0,359.0,1824.0,0.0
10.03.2025 03:30 - 10.03.2025 03:45,0.0,70.0,0.0,0.0,0.0,0.0,0.0,372.0,1809.0,0.0
10.03.2025 03:45 - 10.03.2025 04:00,0.0,50.0,0.0,0.0,0.0,0.0,0.0,370.0,1809.0,0.0
10.03.2025 04:00 - 10.03.2025 04:15,0.0,0.0,0.0,0.0,0.0,0.0,175.0,346.0,1724.0,0.0
10.03.2025 04:00 - 10.03.2025 05:00,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 04:15 - 10.03.2025 04:30,0.0,0.0,0.0,0.0,0.0,0.0,169.0,351.0,1744.0,0.0
10.03.2025 04:30 - 10.03.2025 04:45,0.0,0.0,0.0,0.0,0.0,0.0,96.0,365.0,1749.0,0.0
10.03.2025 04:45 - 10.03.2025 05:00,0.0,0.0,0.0,0.0,0.0,0.0,84.0,374.0,1745.0,0.0
10.03.2025 05:00 - 10.03.2025 05:15,0.0,0.0,0.0,0.0,0.0,0.0,409.0,317.0,1782.0,0.0
10.03.2025 05:00 - 10.03.2025 06:00,0.0,0.0,0.0,0.0,811.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 05:15 - 10.03.2025 05:30,0.0,0.0,0.0,0.0,0.0,0.0,419.0,303.0,1858.0,0.0
10.03.2025 05:30 - 10.03.2025 05:45,0.0,0.0,0.0,0.0,0.0,0.0,393.0,335.0,1922.0,0.0
10.03.2025 05:45 - 10.03.2025 06:00,0.0,0.0,0.0,0.0,0.0,0.0,432.0,307.0,2022.0,0.0
10.03.2025 06:00 - 10.03.2025 06:15,0.0,0.0,0.0,0.0,0.0,0.0,703.0,70.0,2425.0,0.0
10.03.2025 06:00 - 10.03.2025 07:00,0.0,0.0,0.0,0.0,1136.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 06:15 - 10.03.2025 06:30,0.0,0.0,0.0,0.0,0.0,0.0,640.0,90.0,2578.0,0.0
10.03.2025 06:30 - 10.03.2025 06:45,0.0,0.0,0.0,0.0,0.0,0.0,649.0,91.0,2671.0,0.0
10.03.2025 06:45 - 10.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,690.0,81.0,2804.0,0.0
10.03.2025 07:00 - 10.03.2025 07:15,0.0,0.0,0.0,0.0,0.0,0.0,944.0,47.0,2821.0,0.0
10.03.2025 07:00 - 10.03.2025 08:00,0.0,0.0,0.0,0.0,1238.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 07:15 - 10.03.2025 07:30,0.0,0.0,0.0,0.0,0.0,0.0,947.0,70.0,2807.0,0.0
10.03.2025 07:30 - 10.03.2025 07:45,0.0,0.0,0.0,0.0,0.0,0.0,938.0,54.0,2842.0,0.0
10.03.2025 07:45 - 10.03.2025 08:00,0.0,0.0,0.0,0.0,0.0,0.0,950.0,49.0,2874.0,0.0
10.03.2025 08:00 - 10.03.2025 08:15,0.0,0.0,0.0,0.0,0.0,0.0,809.0,208.0,2558.0,0.0
10.03.2025 08:00 - 10.03.2025 09:00,0.0,0.0,0.0,0.0,696.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 08:15 - 10.03.2025 08:30,0.0,0.0,0.0,0.0,0.0,0.0,735.0,210.0,2516.0,0.0
10.03.2025 08:30 - 10.03.2025 08:45,0.0,0.0,0.0,0.0,0.0,0.0,730.0,205.0,2506.0,0.0
10.03.2025 08:45 - 10.03.2025 09:00,0.0,0.0,0.0,0.0,0.0,0.0,686.0,201.0,2457.0,0.0
10.03.2025 09:00 - 10.03.2025 09:15,0.0,0.0,0.0,0.0,0.0,0.0,636.0,224.0,2437.0,0.0
10.03.2025 09:00 - 10.03.2025 10:00,0.0,0.0,0.0,0.0,598.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 09:15 - 10.03.2025 09:30,0.0,0.0,0.0,0.0,0.0,0.0,652.0,246.0,2423.0,0.0
10.03.2025 09:30 - 10.03.2025 09:45,0.0,0.0,0.0,0.0,0.0,0.0,659.0,243.0,2421.0,0.0
10.03.2025 09:45 - 10.03.2025 10:00,0.0,0.0,0.0,0.0,0.0,0.0,647.0,220.0,2455.0,0.0
10.03.2025 10:00 - 10.03.2025 10:15,0.0,0.0,0.0,0.0,0.0,0.0,580.0,219.0,2672.0,0.0
10.03.2025 10:00 - 10.03.2025 11:00,0.0,0.0,0.0,0.0,708.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 10:15 - 10.03.2025 10:30,0.0,0.0,0.0,0.0,0.0,0.0,564.0,228.0,2696.0,0.0
10.03.2025 10:30 - 10.03.2025 10:45,0.0,0.0,0.0,0.0,0.0,0.0,534.0,231.0,2619.0,0.0
10.03.2025 10:45 - 10.03.2025 11:00,0.0,0.0,0.0,0.0,0.0,0.0,483.0,226.0,2559.0,0.0
10.03.2025 11:00 - 10.03.2025 11:15,0.0,0.0,0.0,0.0,0.0,0.0,532.0,208.0,2500.0,0.0
10.03.2025 11:00 - 10.03.2025 12:00,0.0,0.0,0.0,0.0,758.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 11:15 - 10.03.2025 11:30,0.0,0.0,0.0,0.0,0.0,0.0,598.0,200.0,2552.0,0.0
10.03.2025 11:30 - 10.03.2025 11:45,0.0,0.0,0.0,0.0,0.0,0.0,612.0,189.0,2553.0,0.0
10.03.2025 11:45 - 10.03.2025 12:00,0.0,0.0,0.0,0.0,0.0,0.0,583.0,210.0,2568.0,0.0
10.03.2025 12:00 - 10.03.2025 12:15,0.0,0.0,0.0,0.0,0.0,0.0,561.0,222.0,2573.0,0.0
10.03.2025 12:00 - 10.03.2025 13:00,0.0,0.0,0.0,0.0,746.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 12:15 - 10.03.2025 12:30,0.0,0.0,0.0,0.0,0.0,0.0,540.0,224.0,2538.0,0.0
10.03.2025 12:30 - 10.03.2025 12:45,0.0,0.0,0.0,0.0,0.0,0.0,579.0,218.0,2478.0,0.0
10.03.2025 12:45 - 10.03.2025 13:00,0.0,0.0,0.0,0.0,0.0,0.0,569.0,218.0,2436.0,0.0
10.03.2025 13:00 - 10.03.2025 13:15,0.0,0.0,0.0,0.0,0.0,0.0,480.0,239.0,2440.0,0.0
10.03.2025 13:00 - 10.03.2025 14:00,0.0,0.0,0.0,0.0,621.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 13:15 - 10.03.2025 13:30,0.0,0.0,0.0,0.0,0.0,0.0,451.0,237.0,2455.0,0.0
10.03.2025 13:30 - 10.03.2025 13:45,0.0,0.0,0.0,0.0,0.0,0.0,477.0,221.0,2485.0,0.0
10.03.2025 13:45 - 10.03.2025 14:00,0.0,0.0,0.0,0.0,0.0,0.0,422.0,228.0,2424.0,0.0
10.03.2025 14:00 - 10.03.2025 14:15,0.0,0.0,0.0,0.0,0.0,0.0,161.0,262.0,2552.0,0.0
10.03.2025 14:00 - 10.03.2025 15:00,0.0,0.0,0.0,0.0,408.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 14:15 - 10.03.2025 14:30,0.0,0.0,0.0,0.0,0.0,0.0,107.0,269.0,2515.0,0.0
10.03.2025 14:30 - 10.03.2025 14:45,0.0,0.0,0.0,0.0,0.0,0.0,130.0,277.0,2490.0,0.0
10.03.2025 14:45 - 10.03.2025 15:00,0.0,0.0,0.0,0.0,0.0,0.0,176.0,275.0,2507.0,0.0
10.03.2025 15:00 - 10.03.2025 15:15,0.0,0.0,0.0,0.0,0.0,0.0,466.0,269.0,2436.0,0.0
10.03.2025 15:00 - 10.03.2025 16:00,0.0,0.0,0.0,0.0,613.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 15:15 - 10.03.2025 15:30,0.0,0.0,0.0,0.0,0.0,0.0,401.0,268.0,2535.0,0.0
10.03.2025 15:30 - 10.03.2025 15:45,0.0,0.0,0.0,0.0,0.0,0.0,328.0,264.0,2605.0,0.0
10.03.2025 15:45 - 10.03.2025 16:00,0.0,0.0,0.0,0.0,0.0,0.0,352.0,248.0,2636.0,0.0
10.03.2025 16:00 - 10.03.2025 16:15,0.0,0.0,0.0,0.0,0.0,0.0,685.0,215.0,2458.0,0.0
10.03.2025 16:00 - 10.03.2025 17:00,0.0,0.0,0.0,0.0,717.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 16:15 - 10.03.2025 16:30,0.0,0.0,0.0,0.0,0.0,0.0,691.0,228.0,2431.0,0.0
10.03.2025 16:30 - 10.03.2025 16:45,0.0,0.0,0.0,0.0,0.0,0.0,698.0,237.0,2446.0,0.0
10.03.2025 16:45 - 10.03.2025 17:00,0.0,0.0,0.0,0.0,0.0,0.0,637.0,211.0,2519.0,0.0
10.03.2025 17:00 - 10.03.2025 17:15,0.0,0.0,0.0,0.0,0.0,0.0,699.0,189.0,2474.0,0.0
10.03.2025 17:00 - 10.03.2025 18:00,0.0,0.0,0.0,0.0,730.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 17:15 - 10.03.2025 17:30,0.0,0.0,0.0,0.0,0.0,0.0,648.0,195.0,2459.0,0.0
10.03.2025 17:30 - 10.03.2025 17:45,0.0,0.0,0.0,0.0,0.0,0.0,646.0,207.0,2490.0,0.0
10.03.2025 17:45 - 10.03.2025 18:00,0.0,0.0,0.0,0.0,0.0,0.0,663.0,198.0,2492.0,0.0
10.03.2025 18:00 - 10.03.2025 18:15,0.0,0.0,0.0,0.0,0.0,0.0,598.0,140.0,2536.0,0.0
10.03.2025 18:00 - 10.03.2025 19:00,0.0,0.0,0.0,0.0,705.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 18:15 - 10.03.2025 18:30,0.0,0.0,0.0,0.0,0.0,0.0,586.0,146.0,2516.0,0.0
10.03.2025 18:30 - 10.03.2025 18:45,0.0,0.0,0.0,0.0,0.0,0.0,581.0,149.0,2530.0,0.0
10.03.2025 18:45 - 10.03.2025 19:00,0.0,0.0,0.0,0.0,0.0,0.0,600.0,131.0,2520.0,0.0
10.03.2025 19:00 - 10.03.2025 19:15,0.0,0.0,0.0,0.0,0.0,0.0,622.0,102.0,2650.0,0.0
10.03.2025 19:00 - 10.03.2025 20:00,0.0,0.0,0.0,0.0,791.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 19:15 - 10.03.2025 19:30,0.0,0.0,0.0,0.0,0.0,0.0,733.0,104.0,2624.0,0.0
10.03.2025 19:30 - 10.03.2025 19:45,0.0,0.0,0.0,0.0,0.0,0.0,781.0,103.0,2540.0,0.0
10.03.2025 19:45 - 10.03.2025 20:00,0.0,0.0,0.0,0.0,0.0,0.0,800.0,102.0,2509.0,0.0
10.03.2025 20:00 - 10.03.2025 20:15,0.0,0.0,0.0,0.0,0.0,0.0,532.0,171.0,2625.0,0.0
10.03.2025 20:00 - 10.03.2025 21:00,0.0,0.0,0.0,0.0,772.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 20:15 - 10.03.2025 20:30,0.0,0.0,0.0,0.0,0.0,0.0,511.0,174.0,2639.0,0.0
10.03.2025 20:30 - 10.03.2025 20:45,0.0,0.0,0.0,0.0,0.0,0.0,602.0,170.0,2625.0,0.0
10.03.2025 20:45 - 10.03.2025 21:00,0.0,0.0,0.0,0.0,0.0,0.0,648.0,166.0,2553.0,0.0
10.03.2025 21:00 - 10.03.2025 21:15,0.0,0.0,0.0,0.0,0.0,0.0,343.0,196.0,2651.0,0.0
10.03.2025 21:00 - 10.03.2025 22:00,0.0,0.0,0.0,0.0,609.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 21:15 - 10.03.2025 21:30,0.0,0.0,0.0,0.0,0.0,0.0,324.0,192.0,2721.0,0.0
10.03.2025 21:30 - 10.03.2025 21:45,0.0,0.0,0.0,0.0,0.0,0.0,245.0,199.0,2646.0,0.0
10.03.2025 21:45 - 10.03.2025 22:00,0.0,0.0,0.0,0.0,0.0,0.0,167.0,225.0,2569.0,0.0
10.03.2025 22:00 - 10.03.2025 22:15,0.0,29.0,0.0,0.0,0.0,0.0,0.0,269.0,2572.0,0.0
10.03.2025 22:00 - 10.03.2025 23:00,0.0,0.0,0.0,0.0,350.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 22:15 - 10.03.2025 22:30,0.0,46.0,0.0,0.0,0.0,0.0,0.0,252.0,2563.0,0.0
10.03.2025 22:30 - 10.03.2025 22:45,0.0,58.0,0.0,0.0,0.0,0.0,0.0,242.0,2527.0,0.0
10.03.2025 22:45 - 10.03.2025 23:00,0.0,74.0,0.0,0.0,0.0,0.0,0.0,252.0,2317.0,0.0
10.03.2025 23:00 - 10.03.2025 23:15,0.0,28.0,0.0,0.0,0.0,0.0,0.0,254.0,2215.0,0.0
10.03.2025 23:00 - 11.03.2025 00:00,0.0,0.0,0.0,0.0,238.0,0.0,0.0,0.0,0.0,0.0
10.03.2025 23:15 - 10.03.2025 23:30,0.0,0.0,0.0,0.0,0.0,0.0,32.0,235.0,2217.0,0.0
10.03.2025 23:30 - 10.03.2025 23:45,0.0,80.0,0.0,0.0,0.0,0.0,0.0,261.0,2192.0,0.0
10.03.2025 23:45 - 11.03.2025 00:00,0.0,112.0,0.0,0.0,0.0,0.0,0.0,296.0,2128.0,0.0
11.03.2025 00:00 - 11.03.2025 00:15,0.0,337.0,0.0,0.0,0.0,0.0,0.0,320.0,2161.0,0.0
11.03.2025 00:00 - 11.03.2025 01:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0
11.03.2025 00:15 - 11.03.2025 00:30,0.0,434.0,0.0,0.0,0.0,0.0,0.0,317.0,2161.0,0.0
11.03.2025 00:30 - 11.03.2025 00:45,0.0,472.0,0.0,0.0,0.0,0.0,0.0,312.0,2174.0,0.0
11.03.2025 00:45 - 11.03.2025 01:00,0.0,470.0,0.0,0.0,0.0,0.0,0.0,305.0,2143.0,0.0
11.03.2025 01:00 - 11.03.2025 01:15,0.0,375.0,0.0,0.0,0.0,0.0,0.0,304.0,2221.0,0.0
11.03.2025 01:00 - 11.03.2025 02:00,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 01:15 - 11.03.2025 01:30,0.0,324.0,0.0,0.0,0.0,0.0,0.0,305.0,2245.0,0.0
11.03.2025 01:30 - 11.03.2025 01:45,0.0,441.0,0.0,0.0,0.0,0.0,0.0,309.0,2218.0,0.0
11.03.2025 01:45 - 11.03.2025 02:00,0.0,444.0,0.0,0.0,0.0,0.0,0.0,317.0,2144.0,0.0
11.03.2025 02:00 - 11.03.2025 02:15,0.0,423.0,0.0,0.0,0.0,0.0,0.0,321.0,2133.0,0.0
11.03.2025 02:00 - 11.03.2025 03:00,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 02:15 - 11.03.2025 02:30,0.0,476.0,0.0,0.0,0.0,0.0,0.0,325.0,2143.0,0.0
11.03.2025 02:30 - 11.03.2025 02:45,0.0,442.0,0.0,0.0,0.0,0.0,0.0,328.0,2095.0,0.0
11.03.2025 02:45 - 11.03.2025 03:00,0.0,437.0,0.0,0.0,0.0,0.0,0.0,329.0,2064.0,0.0
11.03.2025 03:00 - 11.03.2025 03:15,0.0,427.0,0.0,0.0,0.0,0.0,0.0,312.0,2119.0,0.0
11.03.2025 03:00 - 11.03.2025 04:00,0.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 03:15 - 11.03.2025 03:30,0.0,441.0,0.0,0.0,0.0,0.0,0.0,314.0,2127.0,0.0
11.03.2025 03:30 - 11.03.2025 03:45,0.0,417.0,0.0,0.0,0.0,0.0,0.0,317.0,2126.0,0.0
11.03.2025 03:45 - 11.03.2025 04:00,0.0,430.0,0.0,0.0,0.0,0.0,0.0,305.0,2154.0,0.0
11.03.2025 04:00 - 11.03.2025 04:15,0.0,341.0,0.0,0.0,0.0,0.0,0.0,315.0,2216.0,0.0
11.03.2025 04:00 - 11.03.2025 05:00,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 04:15 - 11.03.2025 04:30,0.0,294.0,0.0,0.0,0.0,0.0,0.0,317.0,2231.0,0.0
11.03.2025 04:30 - 11.03.2025 04:45,0.0,343.0,0.0,0.0,0.0,0.0,0.0,335.0,2180.0,0.0
11.03.2025 04:45 - 11.03.2025 05:00,0.0,299.0,0.0,0.0,0.0,0.0,0.0,332.0,2193.0,0.0
11.03.2025 05:00 - 11.03.2025 05:15,0.0,0.0,0.0,0.0,0.0,0.0,41.0,312.0,2217.0,0.0
11.03.2025 05:00 - 11.03.2025 06:00,0.0,0.0,0.0,0.0,605.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 05:15 - 11.03.2025 05:30,0.0,0.0,0.0,0.0,0.0,0.0,71.0,302.0,2346.0,0.0
11.03.2025 05:30 - 11.03.2025 05:45,0.0,0.0,0.0,0.0,0.0,0.0,2.0,318.0,2437.0,0.0
11.03.2025 05:45 - 11.03.2025 06:00,0.0,6.0,0.0,0.0,0.0,0.0,0.0,322.0,2449.0,0.0
11.03.2025 06:00 - 11.03.2025 06:15,0.0,0.0,0.0,0.0,0.0,0.0,564.0,246.0,2475.0,0.0
11.03.2025 06:00 - 11.03.2025 07:00,0.0,0.0,0.0,0.0,938.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 06:15 - 11.03.2025 06:30,0.0,0.0,0.0,0.0,0.0,0.0,711.0,241.0,2531.0,0.0
11.03.2025 06:30 - 11.03.2025 06:45,0.0,0.0,0.0,0.0,0.0,0.0,619.0,239.0,2681.0,0.0
11.03.2025 06:45 - 11.03.2025 07:00,0.0,0.0,0.0,0.0,0.0,0.0,569.0,239.0,2792.0,0.0
11.03.2025 07:00 - 11.03.2025 07:15,0.0,0.0,0.0,0.0,0.0,0.0,773.0,259.0,2708.0,0.0
11.03.2025 07:00 - 11.03.2025 08:00,0.0,0.0,0.0,0.0,1044.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 07:15 - 11.03.2025 07:30,0.0,0.0,0.0,0.0,0.0,0.0,840.0,227.0,2716.0,0.0
11.03.2025 07:30 - 11.03.2025 07:45,0.0,0.0,0.0,0.0,0.0,0.0,945.0,224.0,2825.0,0.0
11.03.2025 07:45 - 11.03.2025 08:00,0.0,0.0,0.0,0.0,0.0,0.0,933.0,237.0,2965.0,0.0
11.03.2025 08:00 - 11.03.2025 08:15,0.0,0.0,0.0,0.0,0.0,0.0,914.0,215.0,2825.0,0.0
11.03.2025 08:00 - 11.03.2025 09:00,0.0,0.0,0.0,0.0,1096.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 08:15 - 11.03.2025 08:30,0.0,0.0,0.0,0.0,0.0,0.0,931.0,209.0,2778.0,0.0
11.03.2025 08:30 - 11.03.2025 08:45,0.0,0.0,0.0,0.0,0.0,0.0,835.0,207.0,2778.0,0.0
11.03.2025 08:45 - 11.03.2025 09:00,0.0,0.0,0.0,0.0,0.0,0.0,994.0,194.0,2791.0,0.0
11.03.2025 09:00 - 11.03.2025 09:15,0.0,0.0,0.0,0.0,0.0,0.0,1049.0,185.0,2880.0,0.0
11.03.2025 09:00 - 11.03.2025 10:00,0.0,0.0,0.0,0.0,1264.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 09:15 - 11.03.2025 09:30,0.0,0.0,0.0,0.0,0.0,0.0,1136.0,193.0,2824.0,0.0
11.03.2025 09:30 - 11.03.2025 09:45,0.0,0.0,0.0,0.0,0.0,0.0,1138.0,196.0,2840.0,0.0
11.03.2025 09:45 - 11.03.2025 10:00,0.0,0.0,0.0,0.0,0.0,0.0,1131.0,202.0,2801.0,0.0
11.03.2025 10:00 - 11.03.2025 10:15,0.0,0.0,0.0,0.0,0.0,0.0,1272.0,188.0,2898.0,0.0
11.03.2025 10:00 - 11.03.2025 11:00,0.0,0.0,0.0,0.0,1415.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 10:15 - 11.03.2025 10:30,0.0,0.0,0.0,0.0,0.0,0.0,1275.0,167.0,2869.0,0.0
11.03.2025 10:30 - 11.03.2025 10:45,0.0,0.0,0.0,0.0,0.0,0.0,1283.0,48.0,2884.0,0.0
11.03.2025 10:45 - 11.03.2025 11:00,0.0,0.0,0.0,0.0,0.0,0.0,1304.0,35.0,2847.0,0.0
11.03.2025 11:00 - 11.03.2025 11:15,0.0,0.0,0.0,0.0,0.0,0.0,1180.0,32.0,2947.0,0.0
11.03.2025 11:00 - 11.03.2025 12:00,0.0,0.0,0.0,0.0,1395.0,0.0,0.0,0.0,0.0,0.0
11.03.2025 11:15 - 11.03.2025 11:30,0.0,0.0,0.0,0.0,0.0,0.0,1188.0,31.0,2946.0,0.0
11.03.2025 11:30 - 11.03.2025 11:45,0.0,0.0,0.0,0.0,0.0,0.0,1207.0,35.0,2955.0,0.0
11.03.2025 11:45 - 11.03.2025 12:00,0.0,0.0,0.0,0.0,0.0,0.0,1172.0,49.0,2897.0,0.0
