EicCode;EicDisplayName;EicLongName;EicParent;EicResponsibleParty;EicStatus;MarketParticipantPostalCode;MarketParticipantIsoCountryCode;MarketParticipantVatCode;EicTypeFunctionList;type
59XPRIMOTT11111R;PRIMOTT;PRIMOTTOBRE SRLS;;;Active;;;IT03837870983;Market Operator;X
59XPROCNTR00223A;PROCONTROLSRL;PROCONTROL SRL;;;Active;;;IT01344750334;Balance Responsible Party;X
59XPROMAXERG1113;PROMAXENERGIASRL;PROMAX ENERGIA SRL;;;Active;;;IT03678230164;Market Operator;X
59X---PUGLIA-ENO;ENERGIEPUGLIA;Energie Puglia S.r.l.;;;Active;;;IT3672520404;Market Operator;X
59XPWRGSIT01010T;POWERGASCLIENTI;POWERGAS CLIENTI SRL;;;Active;;;IT03053750166;Balance Responsible Party;X
59XRATHANGANLTDA;RATHANGANLTD;RATHANGAN LTD;;;Active;;;GI111398;Market Operator;X
59XRBPOWERGAS467;RBPOWERGASSRL;RB POWER & GAS S.R.L.;;;Active;;;IT05808921000;Balance Responsible Party;X
59XREALPETROL11F;REALPETROL;REAL PETROL HOLDING KFT;;;Active;;;HU24189514;Market Operator;X
59XRENODEMEDICI3;RENODEMEDICISPA;RENO DE MEDICI SPA;;;Active;;;IT00883670150;Market Operator;X
59XRGEP11011000D;ROMAGASEPOWERSRL;59XRGEP11011000D;;;Active;;;IT16036771000;Balance Responsible Party;X
59XROCKET---000A;ROCKETENERGY;ROCKET ENERGY S.R.L.;;;Active;;;IT10781910962;Capacity Trader;X
59XROMAOILCPY11D;ROMAOILCOMPANY;ROMA OIL COMPANY SRL;;;Active;;;IT12420101003;Market Operator;X
59XS4ENERGIA099G;S4ENERGIASRL;S4ENERGIASRL;;;Active;;;IT04285250272;Balance Responsible Party;X
59XSANTACROCEEGT;SANTACROCEENERGI;SANTACROCE ENERGIE SRL;;;Active;;;IT02127340665;Market Operator;X
59XSAPERGAS1111L;SAPERGASSRL;SAPERGAS SRL;;;Active;;;IT02824270843;Market Operator;X
59X-SEIENERGIA-P;SEIENERGIA;SEI ENERGIA S.R.L.;;;Active;;;IT01541700769;Market Operator;X
59XSEL020202022P;SELGAS;SELGAS SRL;;;Active;;;IT2319210213;Market Operator;X
59XSEMPGASLUCE1R;SEMPLICEGASLUCE;SEMPLICE GAS & LUCE SRL;;;Active;;;IT11796930011;Market Operator;X
59XSFERAERG11110;SFERAENERGIASRL;SFERA ENERGIA SRL;;;Active;;;IT01917670497;Market Operator;X
59XSHEHU0000000B;TRADING_TRADING;Trading & Trading Shehu Doo Beograd-Savski Venac;;;Active;;;11071190968;Capacity Trader;X
59X-SI-ENERGIA-N;SIENERGIA;Sienergia S.r.l.;;;Active;;;IT2355520640;Market Operator;X
59XSILGAS000001Y;SILGASSRL;SILGAS SRL;;;Active;;;IT07898180968;Market Operator;X
59XSIMAENERGIA1F;SIMAENERGIASPA;SIMA ENERGIA SPA;;;Active;;;IT01495220475;Market Operator;X
59XSIPHKKK10100S;SICMESRL;59XSIPHKKK10100S;;;Active;;;IT15926961002;Balance Responsible Party;X
59XSMGESTEN1111D;SMGESTIONENERGIA;SM GESTIONE ENERGIA SRL;;;Active;;;IT01267790077;Market Operator;X
59XSOAM00001111T;SOAMSRL;59XSOAM00001111T;;;Active;;;IT16157321007;Balance Responsible Party;X
59XSOCAR0000387X;SOCAR0;SOCAR0;;;Active;;;9900003871;Capacity Trader;X
59XSOCIETAELETTK;SOCIETAELETTRICA;SOCIETA' ELETTRICA SRL;;;Active;;;IT08350180728;Market Operator;X
59XSOCPADANA000K;SOCPADANA;SOCIETA PADANA ENERGIA SPA;;;Active;;;IT02342760390;Producer;X
59XSOLDOGAS11118;SOLDOGAS;SOLDO GAS;;;Active;;;IT01073430777;Market Operator;X
59XSOLENERGIA113;SOLUZIONEENERGIA;SOLUZIONE ENERGIA;;;Active;;;IT11513210960;Market Operator;X
59XSOLENERGY013X;SOLENERGY_SRL;SOLENERGY SRL;;;Active;;;IT9533760964;Balance Responsible Party;X
59XSOMETERG1111M;SOMETENERGIASRL;SO.MET. ENERGIA SRL;;;Active;;;IT01287460057;Market Operator;X
59XSORGEP2233333;SORGENTEGASPOWER;59XSORGEP2233333;;;Active;;;IT02997860602;Balance Responsible Party;X
59X-SPEZIA-00T18;SPEZIA-ET;Spezia Energy Trading S.r.l.;;;Active;;;IT1374910113;Balance Responsible Party;X
59XSPIGASCLNT00P;SPIGASCLIENTISRL;SPIGAS CLIENTI SRL;;;Active;;;IT01351840119;Market Operator;X
59XSPREGY1111101;SPRINGENERGYSRL;59XSPREGY1111101;;;Active;;;IT14150711001;Balance Responsible Party;X
59XSUCINTY11111W;SUCINTY;SUCINTY ENERGY SRL;;;Active;;;IT12853271000;Market Operator;X
59X--SUPREMA-1-K;SUPREMA;Suprema S.p.A.;;;Active;;;IT15184331005;Market Operator;X
59XTECCONSENE006;TECNICONSULENERG;TECNICONSUL ENERGIA SRL;;;Active;;;IT02400570350;Market Operator;X
59XTECNOENERGY1J;TECNOENERGY;TECNOENERGY SERVICE S.R.L.;;;Active;;;IT03838600967;Market Operator;X
59XTEONA1010111L;TEONASRL;59XTEONA1010111L;;;Active;;;16281061008;Balance Responsible Party;X
59XTOPENS090000F;TOPENERGYSRL;TOP ENERGY S.R.L.;;;Active;;;IT08880021210;Balance Responsible Party;X
59XTOTALEPITA00N;TOTALE_PITALIA;Total E&P Italia S.p.A.;;;Active;;;10569621005;Producer;X
59XTRADE0000000W;TRADESRL;59XTRADE0000000W;;;Active;;;IT01782450330;Balance Responsible Party;X
59XTRASENERGYSA6;TRASTEELENERGYSA;59XTRASENERGYSA6;;;Active;;;CHE226701401;Balance Responsible Party;X
59XTRASINSA33032;TRASTEELINTERNAT;59XTRASINSA33032;;;Active;;;CHE11498569;Balance Responsible Party;X
59XTRIONFYUSLLCE;TRIONFYUSLLC;Trionfyus LLC;;;Active;;;922014011;Balance Responsible Party;X
59XTYRIONLIMITEW;TYRIONLIMITED;TYRION LIMITED;;;Active;;;GI709327;Balance Responsible Party;X
59XUNICOGESRL11L;UNICOGESRL;UNI.CO.G.E. SRL;;;Active;;;IT03237330232;Market Operator;X
59XUNIGRASPAEU1M;UNIGRASPA;UNIGRA' SPA;;;Active;;;02403240399;Market Operator;X
59XUNISRL010101D;UNIONSRL;59XUNISRL010101D;;;Active;;;IT02195350687;Balance Responsible Party;X
59XUNKOSRL111114;UNIKOSRL;59XUNKOSRL111114;;;Active;;;IT10407020964;Market Operator;X
59XUPSELLING222J;UPSELLING;UP SELLING SRL;;;Active;;;IT07569201218;Balance Responsible Party;X
59XVALLECAMSERV1;VALLECAMONICASER;VALLECAMONICASERVIZIVENDITE;;;Active;;;IT02349420980;Balance Responsible Party;X
59XVENTURESGOALL;VENTURESGOALSLTD;VENTURES GOALS LTD ;;;Active;;;GB14009739;Balance Responsible Party;X
59X--VISENADO--A;VISENADO;Visenado S.r.l.;;;Active;;;IT03660840798;Market Operator;X
59X--VISITEL---9;VISITEL;VISITEL S.R.L.;;;Active;;;IT02122720200;Balance Responsible Party;X
59XVORTICES--017;VORTICESENERGY;Vortices Energy Ltd.;;;Active;;;n / a;Balance Responsible Party;X
59XVSTNGASLUCE1M;VESTINAGASLUCE;VESTINA GAS & LUCE SPA;;;Active;;;IT01671550687;Market Operator;X
59XVUSCOM1111117;VUSCOMSRL;VUS COM SRL;;;Active;;;IT02635680545;Market Operator;X
59X-WE-ENERGY--P;WE_ENERGY;We Energy Srl;;;Active;;;IT10330310961;Market Operator;X
59XWEPOWER11001R;WEPOWER;59XWEPOWER11001R;;;Active;;;IT08999911210;Balance Responsible Party;X
59XWINALLCEGRN1X;WINALLIANCEGREEN;WINALLIANCE GREEN SRL;;;Active;;;IT09555190967;Market Operator;X
59X-X-3C-0-0-0-H;3C_COMBUSTIBILI;3C COMPAGNIA COMMERCIO COMBUSTIBILI SAS;;;Active;;;IT00165480302;Market Operator;X
59XX3CNG1111111J;X3CNG;X3 CNG ITALIA S.R.L.;;;Active;;;IT02771740343;Market Operator;X
59XXXLENERGIA11F;XXLENERGIASRL;XXL ENERGIA SRL;;;Active;;;IT11173031003;Market Operator;X
59XYARAITAGAM8IB;YARA;YARA SpA;;;Active;;;IT11843280154;Market Operator;X
59XYSERGY000001Y;YESENERGYSRL;59XYSERGY000001Y;;;Active;;;IT09174140963;Balance Responsible Party,Grid Operator;X
59XZEUSGASSRL11G;ZEUSGASSRL;59XZEUSGASSRL11G;;;Active;;;IT15516891007;Market Operator;X
60X000000000001W;LINDEGAZROMANIA;SC LINDE GAZ ROMANIA SRL;;;Active;;;RO8721959;Consumer;X
60X000000000002U;EGGER-RAU;EGGER ROMANIA SRL;;;Active;;;RO16136689;Consumer;X
60X000000000003S;AMROMCOENERGY;AMROMCO ENERGY;;;Active;;;RO16354101;Producer;X
60X000000000004Q;ROMPETROL-RAF;ROMPETROL RAFINARIE SA;;;Active;;;RO1860712;Consumer;X
60X000000000005O;SAINT-GOBAIN;SAINT-GOBAIN GLASS ROMANIA SRL;;;Active;;;RO11882475;Consumer,Energy Supplier;X
60X000000000006M;CET-HIDROCARBURI;CENTRALA ELECTRICA DE TERMOFICARE HIDROCARBURI (CET HIDROCARBURI) S.A;;;Active;;;RO26176052;Consumer;X
60X000000000007K;TERMOPITESTI;SC TERMO CALOR CONFORT SA;;;Active;;;RO27374805;Network User;X
60X000000000008I;SILCOTUB;SC SILCOTUB SA;;;Active;;;RO15117182;Consumer;X
60X000000000009G;CORDUNG;SC CORDUN GAZ SA;;;Active;;;RO14674746;Distribution System Operator;X
60X000000000010V;STRATUM;STRATUM ENERGY ROMANIA LLC;;;Active;;;RO25275929;Producer;X
60X000000000011T;MMDATA;SC MMDATA SRL;;;Active;;;RO3156242;Distribution System Operator;X
60X000000000012R;VEGA93;SC VEGA 93 SRL;;;Active;;;RO3118800;Distribution System Operator;X
60X000000000013P;GAZMIRIAS;GAZMIR IASI SRL;;;Active;;;RO28259650;Distribution System Operator;X
60X000000000014N;MACINGAZ;SC MACIN GAZ SRL;;;Active;;;RO26043900;Distribution System Operator;X
60X000000000015L;GECABUILD;SC GECABUILD SRL;;;Active;;;RO30997536;Resource Provider;X
60X000000000016J;HOCOR;SC HUNT OIL COMPANY OF ROMANIA SRL;;;Active;;;RO27102380;Producer;X
60X000000000017H;GRUPTRANSILVANIA;SST GRUP TRANSILVANIA SRL;;;Active;;;RO35751809;Resource Provider;X
60X000000000018F;DESIGNPROIECT;SC DESIGN PROIECT SRL;;;Active;;;RO13851874;Distribution System Operator;X
60X000000000019D;WORLDENERGY;WORLDENERGY CEE SRL;;;Active;;;RO32106477;Resource Provider;X
60X000000000020S;PET;PREMIER ENERGY TRADING SRL;;;Active;;;RO7127592;Network User,Resource Provider;X
60X000000000021Q;CPL-CONCORDIA;CPL CONCORDIA FILIALA CLUJ ROMANIA;;;Active;;;RO14895720;Distribution System Operator,Resource Provider;X
60X000000000022O;OLIGOPOL;SC OLIGOPOL SRL;;;Active;;;RO1092690;Distribution System Operator,Resource Provider;X
60X000000000023M;PROGAZPD;SC PROGAZ P&D SA;;;Active;;;RO4213885;Distribution System Operator,Resource Provider;X
60X000000000024K;APOPIANDBLUMEN;APOPI&BLUMEN SRL;;;Active;;;RO5386728;Resource Provider;X
60X000000000025I;SC-COSVAN-SRL;SC COSVAN SRL;;;Active;;;RO24777170;Resource Provider;X
60X000000000026G;AMARAD-DISTRIBUT;SC AMARAD DISTRIBUTIE SRL;;;Active;;;RO24913735;Distribution System Operator,Resource Provider;X
60X000000000027E;SALGAZ;SALGAZ SA;;;Active;;;RO14520895;Distribution System Operator,Resource Provider;X
60X000000000028C;INTERAGRO-SA;INTERAGRO SA;;;Active;;;RO7722930;Resource Provider;X
60X000000000029A;TIMGAZ;SC TIMGAZ SA;;;Active;;;RO12519622;Distribution System Operator,Resource Provider;X
60X000000000030P;MIHOC-OIL-1996;SC MIHOC OIL SRL;;;Active;;;RO8137551;Distribution System Operator;X
60X000000000031N;TULCEA-GAZ;TULCEA GAZ SA;;;Active;;;RO15480128;Distribution System Operator;X
60X000000000032L;GAZEST;GAZ EST SA VASLUI;;;Active;;;RO14679859;Distribution System Operator,Network User,Resource Provider;X
60X000000000033J;MEGACONSTRUCT;MEGACONSTRUCT SA;;;Active;;;RO3507416;Distribution System Operator,Resource Provider;X
60X000000000034H;FORAJSONDE;FORAJ SONDE SA CRAIOVA;;;Active;;;RO3730778;Producer,Resource Provider;X
60X000000000035F;INSTANTCONSTRUCT;SC INSTANT CONSTRUCT COMPANY SA;;;Active;;;RO14390680;Distribution System Operator;X
60X000000000036D;CHEMGAS;CHEMGAS HOLDING CORPORATION SRL;;;Active;;;RO24978785;Consumer;X
60X000000000037B;GAZ-SUD;SC GAZ SUD SA;;;Active;;;RO13825468;Distribution System Operator;X
60X0000000000389;NGG;NEOGAS GRID SA;;;Active;;;RO20914495;Distribution System Operator,Network User,Resource Provider;X
60X0000000000397;GAZVEST;SC GAZ VEST SA;;;Active;;;RO13061000;Distribution System Operator,Resource Provider;X
60X000000000040M;PROVID;SC ENERGY GAS PROVIDER SRL;;;Active;;;RO26741040;Network User,Resource Provider;X
60X000000000041K;WIROMGAS;SC WIROM GAS SA;;;Active;;;RO6090967;Distribution System Operator,Resource Provider;X
60X000000000042I;TEHRADION;TEHNOLOGICA RADION SRL;;;Active;;;RO4022079;Distribution System Operator,Resource Provider;X
60X000000000043G;CONI;CONI SRL;;;Active;;;RO1310859;Distribution System Operator,Resource Provider;X
60X000000000044E;DISTRIGAZ-VEST;DISTRIGAZ VEST SA;;;Active;;;RO14370054;Distribution System Operator,Network User,Resource Provider;X
60X000000000045C;NEXT-ENERGY;NEXT ENERGY DISTRIBUTION SRL;;;Active;;;RO29498460;Network User,Resource Provider;X
60X000000000046A;CISGAZ;SC CIS GAZ SA;;;Active;;;RO12104993;Network User,Resource Provider;X
60X0000000000478;ALPHA-METAL;ALPHA METAL SA;;;Active;;;RO6812864;Network User,Resource Provider;X
60X0000000000486;GRUP-DEZVOLTARE;GRUP DEZVOLTARE RETELE SA;;;Active;;;RO13706866;Network User;X
60X0000000000494;OTTO-GAZ;OTTO GAZ;;;Active;;;RO11261192;Distribution System Operator,Network User,Resource Provider;X
60X000000000050J;ARMAX-GAZ;SC ARMAX GAZ SA;;;Active;;;RO803727;Network User;X
60X000000000051H;ENERGOTERM;SC ENERGOTERM SA;;;Active;;;RO17747931;Network User;X
60X000000000052F;INTERGAZ-EST;SC INTERGAZ EST SA;;;Active;;;RO17817190;Network User;X
60X000000000053D;CRISTIRO;SC CRISTIRO SA;;;Active;;;RO567480;Network User;X
60X000000000054B;RO-EMEPRL;EXXONMOBIL EXPLORATION AND PRODUCTION ROMANIAN LIMITED;;;Active;;;RO24593762;Network User;X
60X0000000000559;MAZARINE-RO;MAZARINE ENERGY ROMANIA SRL;;;Active;;;RO34696366;Resource Provider;X
60X0000000000567;EONGAZFURNIZARE;E.ON GAZ FURNIZARE SA;;;Active;;;RO37762847;Resource Provider;X
60X0000000000575;EUROSEVEN;SC EURO SEVEN INDUSTRY SRL;;;Active;;;RO13310879;Distribution System Operator,Resource Provider;X
60X0000000000583;GREENGRID;GREEN GRID SRL;;;Active;;;RO31087156;Resource Provider;X
60X0000000000591;KMES-RO;KMES ENERGY SERVICES ROMANIA SRL;;;Active;;;RO36658830;Resource Provider;X
60X000000000060G;MHGAZ;MEHEDINTI GAZ SA;;;Active;;;RO16144762;Distribution System Operator;X
60X000000000061E;NORDGAZ;NORD GAZ SRL;;;Active;;;RO14105694;Distribution System Operator;X
60X000000000062C;CONEFGAZ;CONEF GAZ SRL;;;Active;;;RO19161733;Network User,Resource Provider;X
60X0000000000648;AIKRO;AIK ENERGY ROMANIA SRL;;;Active;;;RO38254910;Network User,Resource Provider;X
60X0000000000656;DEPOGAZ-PLOIESTI;SNGN ROMGAZ SA FILIALA DE INMAGAZINARE GN DEPOGAZ PLOIESTI SRL;;;Active;;;RO34915261;Storage System Operator;X
60X0000000000664;TOPGAS;SC TOP GAS NETWORK SRL;;;Active;;;RO33191314;Network User,Resource Provider;X
60X0000000000672;TRAFIGURA;TRAFIGURA TRADING SRL;;;Active;;;RO38798997;Network User,Resource Provider;X
60X0000000000680;EEMR;ENGIE ENERGY MANAGEMENT ROMANIA SRL;;;Active;;;RO37868601;Resource Provider;X
60X000000000069Z;SCAEP;SCAEP GIURGIU PORT SA;;;Active;;;RO1283479;Resource Provider;X
60X000000000070D;ONESUPPLYTRADING;ONE SUPPLY&TRADING SRL;;;Active;;;RO22847325;Network User,Resource Provider;X
60X000000000071B;DELAGAZ31;SC DELAGAZ&ENERGIE SRL;;;Active;;;RO33029658;Resource Provider;X
60X0000000000729;AIKENERGY;AIK ENERGY LTD LONDRA SUCURSALA BUCURESTI;55XAIKTRADING017;;Active;;;RO37513978;Network User,Resource Provider;X
60X0000000000737;PRISMASERV;PRISMA SERV COMPANY SRL;;;Active;;;RO13991843;Distribution System Operator,Network User,Resource Provider;X
60X0000000000745;SERINUS;SC SERINUS ENERGY ROMANIA SA;;;Active;;;RO24364432;Producer;X
60X0000000000753;GAZNORDEST;SC GAZ NORD EST SA;;;Active;;;RO14773987;Distribution System Operator,Network User;X
60X0000000000761;EGP;ELECTRIC&GAS POWER TRADE SRL;;;Active;;;RO35269070;Resource Provider;X
60X000000000078Y;CC2000;COVI CONSTRUCT 2000 SRL;;;Active;;;RO11812933;Distribution System Operator,Network User;X
60X000000000079W;HARGAZ;SC HARGAZ HARGHITA GAZ SA;;;Active;;;RO13861940;Distribution System Operator,Resource Provider;X
60X000000000080A;BERG;BERG SISTEM GAZ SA;;;Active;;;RO14380376;Distribution System Operator,Resource Provider;X
60X0000000000818;PADOGROUP;SC PADO GROUP INFRASTRUCTURES SRL;;;Active;;;RO18604832;Resource Provider;X
60X0000000000826;SAFISTAR;SAFI-STAR SRL;;;Active;;;RO15958444;Resource Provider;X
60X0000000000834;HERMESGAS;HERMES ENERGY&GAS SRL;;;Active;;;RO35076788;Resource Provider;X
60X0000000000842;ENERGYGATE;ENERGY GATE SRL;;;Active;;;39763172;Resource Provider;X
60X000000000086Z;EUROENERGY;SC EUROENERGY INVEST SRL;;;Active;;;RO40320772;Resource Provider;X
60X000000000087X;HUMINTRADE;HUMINTRADE SRL;;;Active;;;RO37136843;Market Operator;X
60X000000000089T;NITROFERSRL;NITROFER SRL VIENA SUCURSALA SATU MARE;;;Active;;;34505970;Network User;X
60X0000000000907;ESTIVASMART;ESTIVA SMART SRL;;;Active;;;RO39417047;Network User;X
60X0000000000915;GASOILKNOWHOW;GAS OIL KNOW-HOW SRL;;;Active;;;RO22159393;Network User;X
60X0000000000923;NORTHC;NORTH CHEMICAL COMPLEX SRL;;;Active;;;RO40820115;Resource Provider;X
60X0000000000931;ALMATARENERGIE;ALMATAR TRANS SRL;;;Active;;;RO13573930;Trade Responsible Party;X
60X000000000095Y;GPTRADING;GAS&POWER TRADING SRL;;;Active;;;RO40352600;Resource Provider;X
60X000000000096W;ASTRAD;AD ASTRA DOWNSTREAM SRL;;;Active;;;RO15837507;Trade Responsible Party;X
60X000000000097U;DCNP;DACIAN PETROLEUM SRL;;;Active;;;RO40114535;Producer,Resource Provider;X
60X000000000098S;DORNACOR;DORNACOR INVEST SRL;;;Active;;;RO32740775;Distribution System Operator,Resource Provider;X
60X000000000099Q;CONEFENERGY;CONEF ENERGY SRL;;;Active;;;RO21261572;Resource Provider;X
60X000000000100U;OILOPROD;OILOPROD IMPEX SRL;;;Active;;;RO15896821;Resource Provider;X
60X000000000101S;HUBGASPREMIER;HUB GAS PREMIER SRL;;;Active;;;RO42741042;Resource Provider;X
60X000000000102Q;EWINGENERGIE;EWING DISTRIBUTION SRL;;;Active;;;RO41196290;Resource Provider;X
60X000000000103O;IMEX-SUCURSALA;IMEX OIL LIMITED NICOSIA SUCURSALA BUCURESTI;23X--200921-IO-C;;Active;;;RO43346580;Resource Provider;X
60X000000000104M;EEG;EUROASIAN ENERGY GROUP SRL;;;Active;;;RO43720323;Resource Provider;X
60X000000000105K;AROVI;AROVI ENERGY SRL;;;Active;;;RO43866206;Network User,Resource Provider;X
60X000000000106I;RACORDFURNIZARE;RACORD FURNIZARE SRL;;;Active;;;RO43495183;Resource Provider;X
60X000000000107G;NITRAMONIABC;NITRAMONIA BC SRL;;;Active;;;RO970849;Consumer,Network User;X
60X000000000108E;ROMENERGY;ROMENERGY TRADING SRL;;;Active;;;RO43869253;Network User;X
60X000000000109C;BRENT;BRENT OIL CO SRL;;;Active;;;RO20923132;Resource Provider;X
60X000000000110R;FMGAZ;FM GAZ SRL;;;Active;;;RO37799692;Network User,Resource Provider;X
60X000000000111P;OMNIA-01;OMNIA EUROPE SA;;;Active;;;RO34969040;Consumer,Network User;X
60X000000000112N;SESN;SUSTAINABLE ENERGY SUPPLY NORTH SRL;;;Active;;;RO45029210;Network User,Resource Provider;X
60X000000000113L;SERIN;SERINUS ENERGY ROMANIA TRADING SRL;;;Active;;;RO44874924;Network User,Resource Provider;X
60X000000000114J;CMTEB;COMPANIA MUNICIPALA TERMOENERGETICA BUCURESTI SA;;;Active;;;RO41269473;Network User;X
60X000000000115H;TERMOGIURGIU;UZINA TERMOELECTRICA PRODUCTION GIURGIU S.A.;;;Active;;;RO41227761;Consumer,Network User;X
60X000000000116F;GAZMC;GAZ MANAGEMENT CONSULTING SRL;;;Active;;;RO44460183;Network User;X
60X000000000117D;ERDALBUCAREST;ERDAL BUCAREST SRL;;;Active;;;RO44216465;Network User;X
60X000000000118B;MDAENERGY;M.D.A. ENERGY SRL;;;Active;;;RO45407951;Network User;X
60X0000000001199;PADOGAZFURNIZARE;PADO GAZ FURNIZARE SRL;;;Active;;;RO45447263;Resource Provider;X
60X000000000120O;MANDARAX97;MANDARAX TRADE SRL;;;Active;;;RO45397394;Trade Responsible Party;X
60X000000000121M;PPDBUCHAREST;PPD BUCHAREST SRL;;;Active;;;RO44215524;Network User;X
60X000000000122K;TEPRA;TERMOFICARE PRAHOVA SA;;;Active;;;RO46172292;Network User;X
60X000000000123I;BLACKSEAOG;BLACK SEA OIL & GAS SA;;;Active;;;RO21288144;Network User,Producer;X
60X000000000124G;GASPLUSDACIA;GAS PLUS DACIA SRL;;;Active;;;RO32458040;Network User,Producer;X
60X000000000125E;PETROVENTURESR;PETRO VENTURES RESOURCES SRL;;;Active;;;RO32563835;Network User,Producer;X
60X000000000126C;RIMMAENERGY;SC CANTON APEMIN SRL;;;Active;;;RO13067568;Trade Responsible Party;X
60X000000000127A;RMSET;RMS ENERGY TRADING SRL;;;Active;;;RO46204980;Network User;X
60X0000000001288;ENERGOTRADING;ENERGOTRADING CENTER SRL;;;Active;;;RO3596294;Resource Provider;X
60X0000000001296;ARTEGO;ARTEGO SA;;;Active;;;RO2157428;Consumer;X
60X000000000130L;WOGG;WELL OIL & GAS GROUP SA;;;Active;;;RO46341987;Network User,Resource Provider;X
60X000000000132H;TERMOPLOIESTI;TERMO PLOIESTI SRL;;;Active;;;RO46877331;Consumer,Network User;X
60X000000000133F;LOCALGAZ;LOCAL GAZ SRL;;;Active;;;RO47597305;Network User,Resource Provider;X
60X000000000134D;GETENERGYTRADING;GET ENERGY TRADING SRL;;;Active;;;RO47150403;Balance Responsible Party,Trade Responsible Party;X
60X000000000135B;TERMOCENTRALECT;TERMOCENTRALE CONSTANTA SRL;;;Active;;;RO46549920;Network User;X
60X0000000001369;RAMTERMOVERDE;RAM TERMO VERDE SRL;;;Active;;;RO42886590;Network User;X
60X0000000001377;ARVIINVESTRO;ARVI INVEST RO SRL ;;;Active;;;RO42285698;Resource Provider;X
61X-DSO-GASO20-T;AS_GASO;JSC ''GASO'';;;Active;;;LV40203108921;Distribution System Operator;X
61X-GAZIMPEKSAS2;UAB_GAZIMPEKSAS;UAB GAZIMPEKSAS;;;Active;;;LT214464219;Trade Responsible Party;X
61X-GT-AJPOWER-7;AJPOWERGAS;AJ Power Gas JSC;;;Active;;;LV40203049079;Capacity Trader,Network User;X
61X-GT-AJPOWRET8;AJPOWERRETAIL;AJ Power Retail JSC;;;Active;;;LV40203143467;Network User;X
61X-GT-ALLIANZ-V;ALLIANZENERGIE;Allianz Energie AG;;;Active;;;DE307856352;Capacity Trader,Energy Supplier;X
61X-GT-EGENERG-1;UAB_ELENGER;UAB Elenger;;;Active;;;LT100011992719;Network User,Trade Responsible Party;X
61X-GT-MET-LIT-K;MET_LITHUANIA;MET Lithuania UAB;;;Active;;;LT100010958314;Trade Responsible Party;X
61X-GT-RENERGY-1;RENERGY_LATVIA;SIA ''RENERGY LATVIA'';;;Active;;;LV40103845275;Network User;X
61X-GT-RIGGAZE-1;ASRIGASGAZE;AS Rigas Gaze;;;Active;;;LV40203054582;Capacity Trader,Network User;X
61X-GT-SERVICE-K;ITSERVICES;SIA ''IT services'';;;Active;;;LV40103643376;Trade Responsible Party;X
61X-GT-SIA8BTT-J;SIA_BTT;SIA ''BTT'';;;Active;;;LV40003705307;Capacity Trader;X
61X-GT-SIA-GPE-Z;SIAGPE;SIA ''GPE'';;;Active;;;LV40203136253;Capacity Trader,Interconnection Trade Responsible;X
61X-GT-SIAKNAUF2;SIA_KNAUF;SIA Knauf;;;Active;;;LV40003219730;Consumer,Network User;X
61X-GT-SILTUMS-B;RIGASSILTUMS;AS ''RĪGAS SILTUMS'';;;Active;;;LV40003286750;Consumer,Network User;X
61XGT-VIRSIREN-0;VIRSI_RENERGY;SIA ''VIRSI Renergy'';;;Active;;;45403058402;Capacity Trader,Network User;X
61X-ITERA7LATVI7;ITERA_LATVIJA;ITERA Latvija;;;Active;;;50003317361;Capacity Trader,Network User;X
61XMAINEGAASSIAT;MAINEGAAS_SIA;Mainegaas SIA;;;Active;;;LV40203504001;Trade Responsible Party;X
61X-MONTA-TRADE4;UAB_MONTATRADING;UAB Monta Trading;;;Active;;;LT100016041310;Trade Responsible Party;X
61X-PATAENERGY-T;PATA_ENERGY;SIA ''PATA Energy'';;;Active;;;LV40203213586;Capacity Trader,Network User;X
61X-SIA-BOVOGASR;BOVOGASSIA;BOVO GAS SIA ;;;Active;;;LV40203334095;Energy Supplier,Network User,Producer,Production Responsible Party;X
62X0000000000012;SEEC;LLC Single European Energy Company;;;Active;;;401324722232;Consumption Responsible Party,Trade Responsible Party;X
62X0000000000020;LLC_ENSI_TRADE;Tovarystvo z obmegenouy vidpovidalnisty 'ENSI TRADE';;;Active;;;412977126599;Trade Responsible Party;X
62X000000000004X;E_CON;E.CONNECT (UKRAINE) LLC;;;Active;;;405984926590;Trade Responsible Party;X
62X0000000000101;ENERA;'ENERA' LIMITED LIABILITY COMPANY;;;Active;;;254989126558;Trade Responsible Party;X
62X0078047042389;LLC_ENERA_SKHID;LIMITED LIABILITY COMPANY ''ENERA SKHID'';;;Active;;;UA31443937;Consumption Responsible Party;X
62X0081469636162;ITENERHIIA;Tovarystvo z obmezhenoiu vidpovidalnistiu IT Enerhiia;;;Active;;;444760726505;Consumption Responsible Party,Trade Responsible Party;X
62X019041721825V;E_ENERGY;LLC ''E ENERGY'';;;Active;;;451229910197;Trade Responsible Party;X
62X022490755591H;SOLIPOWER;LIMITED LIABILITY COMPANY SOLIPOWER;;;Active;;;443821526586;Consumption Responsible Party;X
62X031744987215M;MHP_EKO_ENERGY;PRIVATE JOINT-STOCK COMPANY “MHP EKO ENERGY”;;;Active;;;UA378702610157;Consumption Responsible Party;X
62X034098339010P;ENERGY_ASSOCIATI;LLC ENERGY ASSOCIATION;;;Active;;;449495419189;Consumption Responsible Party;X
62X0404975579134;UPSILUMTRADING;UPSILUM TRADING LLC;;;Active;;;449884226541;Consumption Responsible Party;X
